tig00000001	400000	420000	tig00000001	440000	460000	1.880435
tig00000001	400000	420000	tig00000001	460000	480000	0.173181
tig00000001	400000	420000	tig00000001	520000	540000	2.108503
tig00000001	400000	420000	tig00000286	1180000	1200000	0.979032
tig00000001	420000	440000	tig00000001	420000	440000	56.238882
tig00000001	420000	440000	tig00000001	440000	460000	4.598234
tig00000001	420000	440000	tig00000001	460000	480000	0.21174
tig00000001	420000	440000	tig00000001	1420000	1440000	3.995875
tig00000001	440000	460000	tig00000001	440000	460000	57.804368
tig00000001	440000	460000	tig00000001	520000	540000	1.580858
tig00000001	440000	460000	tig00000001	560000	580000	0.829425
tig00000001	440000	460000	tig00000001	8240000	8260000	1.63177
tig00000001	440000	460000	tig00001162	520000	540000	8.329418
tig00000001	440000	460000	tig00001493	140000	160000	1.296324
tig00000001	460000	480000	tig00000001	460000	480000	0.035874
tig00000001	460000	480000	tig00000001	480000	500000	0.344069
tig00000001	460000	480000	tig00000001	500000	520000	0.150316
tig00000001	460000	480000	tig00000001	580000	600000	0.118359
tig00000001	460000	480000	tig00000286	1740000	1760000	75.294136
tig00000001	460000	480000	tig00000699	1260000	1280000	0.186435
tig00000001	460000	480000	tig00000729	260000	280000	0.062723
tig00000001	480000	500000	tig00000001	480000	500000	59.399166
tig00000001	480000	500000	tig00000001	500000	520000	8.650046
tig00000001	480000	500000	tig00000001	540000	560000	3.245124
tig00000001	480000	500000	tig00000001	560000	580000	2.197875
tig00000001	480000	500000	tig00000001	600000	620000	3.221996
tig00000001	500000	520000	tig00000001	500000	520000	52.906102
tig00000001	500000	520000	tig00000001	520000	540000	3.660229
tig00000001	500000	520000	tig00000001	540000	560000	4.253161
tig00000001	500000	520000	tig00000001	580000	600000	1.487796
tig00000001	500000	520000	tig00000001	600000	620000	4.222849
tig00000001	500000	520000	tig00000001	8120000	8140000	1.157714
tig00000001	500000	520000	tig00000286	1520000	1540000	0.56878
tig00000001	500000	520000	tig00000287	100000	120000	1.196044
tig00000001	500000	520000	tig00000699	2140000	2160000	0.04429
tig00000001	500000	520000	tig00000729	380000	400000	0.870894
tig00000001	520000	540000	tig00000001	520000	540000	53.177748
tig00000001	520000	540000	tig00000001	540000	560000	6.865799
tig00000001	520000	540000	tig00000001	560000	580000	1.860042
tig00000001	520000	540000	tig00000001	580000	600000	2.882066
tig00000001	520000	540000	tig00000001	660000	680000	5.532123
tig00000001	520000	540000	tig00001493	60000	80000	1.446006
tig00000001	540000	560000	tig00000001	540000	560000	52.123016
tig00000001	540000	560000	tig00000001	560000	580000	7.204523
tig00000001	540000	560000	tig00000001	580000	600000	1.116314
tig00000001	540000	560000	tig00000001	3580000	3600000	0.422932
tig00000001	540000	560000	tig00000001	5300000	5320000	4.739721
tig00000001	540000	560000	tig00001162	300000	320000	0.459542
tig00000001	560000	580000	tig00000001	560000	580000	41.475908
tig00000001	560000	580000	tig00000001	580000	600000	9.828819
tig00000001	560000	580000	tig00000001	600000	620000	1.430635
tig00000001	560000	580000	tig00000001	620000	640000	2.576743
tig00000001	560000	580000	tig00000001	660000	680000	2.902525
tig00000001	560000	580000	tig00000001	820000	840000	0.734855
tig00000001	560000	580000	tig00000001	8820000	8840000	0.232598
tig00000001	560000	580000	tig00000091	980000	1000000	1.032665
tig00000001	560000	580000	tig00000091	1140000	1160000	2.11038
tig00000001	560000	580000	tig00000641	20000	40000	0.583812
tig00000001	560000	580000	tig00000641	860000	880000	2.236537
tig00000001	560000	580000	tig00000699	2700000	2720000	0.255718
tig00000001	560000	580000	tig00000699	3980000	4000000	0.013962
tig00000001	560000	580000	tig00001116	520000	540000	0.336498
tig00000001	560000	580000	tig00001493	0	20000	3.033345
tig00000001	580000	600000	tig00000001	580000	600000	49.202629
tig00000001	580000	600000	tig00000001	600000	620000	6.650146
tig00000001	580000	600000	tig00000001	640000	660000	2.746298
tig00000001	580000	600000	tig00000001	660000	680000	4.497353
tig00000001	580000	600000	tig00000001	7160000	7180000	2.361624
tig00000001	580000	600000	tig00000004	720000	740000	0.705485
tig00000001	600000	620000	tig00000001	600000	620000	52.431334
tig00000001	600000	620000	tig00000001	620000	640000	3.777401
tig00000001	600000	620000	tig00000001	660000	680000	4.254984
tig00000001	600000	620000	tig00000001	900000	920000	1.95618
tig00000001	600000	620000	tig00000641	600000	620000	1.399224
tig00000001	600000	620000	tig00000699	1600000	1620000	1.023161
tig00000001	620000	640000	tig00000001	640000	660000	74.877397
tig00000001	640000	660000	tig00000001	760000	780000	2.725714
tig00000001	640000	660000	tig00000091	480000	500000	0.899845
tig00000001	660000	680000	tig00000001	660000	680000	51.796003
tig00000001	660000	680000	tig00000001	740000	760000	11.636202
tig00000001	660000	680000	tig00000699	720000	740000	1.296753
tig00000001	720000	740000	tig00000001	720000	740000	63.91378
tig00000001	720000	740000	tig00000001	740000	760000	11.194147
tig00000001	720000	740000	tig00000001	860000	880000	4.923025
tig00000001	720000	740000	tig00000001	1040000	1060000	2.416867
tig00000001	740000	760000	tig00000001	740000	760000	23.527121
tig00000001	740000	760000	tig00000001	760000	780000	21.058333
tig00000001	740000	760000	tig00000001	820000	840000	2.946027
tig00000001	740000	760000	tig00000001	980000	1000000	5.417087
tig00000001	740000	760000	tig00000287	1380000	1400000	5.404181
tig00000001	740000	760000	tig00000290	160000	180000	1.226205
tig00000001	760000	780000	tig00000001	760000	780000	53.083824
tig00000001	760000	780000	tig00000001	860000	880000	2.646043
tig00000001	760000	780000	tig00000001	1120000	1140000	0.937215
tig00000001	760000	780000	tig00000001	7700000	7720000	1.237915
tig00000001	760000	780000	tig00000286	940000	960000	0.634901
tig00000001	780000	800000	tig00000001	780000	800000	63.624579
tig00000001	780000	800000	tig00000001	840000	860000	6.249368
tig00000001	780000	800000	tig00000001	880000	900000	4.027475
tig00000001	780000	800000	tig00000001	1280000	1300000	4.828408
tig00000001	780000	800000	tig00000046	1460000	1480000	1.268216
tig00000001	780000	800000	tig00001162	640000	660000	3.300738
tig00000001	800000	820000	tig00000001	800000	820000	1.691899
tig00000001	800000	820000	tig00000001	820000	840000	0.395011
tig00000001	800000	820000	tig00000001	860000	880000	0.462446
tig00000001	800000	820000	tig00000641	1140000	1160000	0.226831
tig00000001	800000	820000	tig00000699	1340000	1360000	82.887239
tig00000001	820000	840000	tig00000001	820000	840000	16.600347
tig00000001	820000	840000	tig00000001	840000	860000	8.722593
tig00000001	820000	840000	tig00000001	920000	940000	1.708773
tig00000001	820000	840000	tig00000001	2760000	2780000	46.364483
tig00000001	820000	840000	tig00000004	620000	640000	3.621715
tig00000001	820000	840000	tig00000641	460000	480000	0.978489
tig00000001	820000	840000	tig00001116	940000	960000	0.445169
tig00000001	840000	860000	tig00000001	840000	860000	64.452021
tig00000001	840000	860000	tig00000286	5200000	5220000	1.599857
tig00000001	840000	860000	tig00000952	80000	100000	2.62885
tig00000001	860000	880000	tig00000001	860000	880000	50.054539
tig00000001	860000	880000	tig00000001	880000	900000	3.290518
tig00000001	860000	880000	tig00000001	920000	940000	8.001957
tig00000001	860000	880000	tig00000001	1020000	1040000	2.154536
tig00000001	860000	880000	tig00000286	960000	980000	0.933075
tig00000001	860000	880000	tig00000287	920000	940000	5.390794
tig00000001	860000	880000	tig00000620	300000	320000	3.046973
tig00000001	860000	880000	tig00000699	2640000	2660000	0.197848
tig00000001	880000	900000	tig00000001	880000	900000	62.460716
tig00000001	880000	900000	tig00000001	920000	940000	2.169906
tig00000001	880000	900000	tig00000001	940000	960000	2.629179
tig00000001	880000	900000	tig00000001	980000	1000000	2.584113
tig00000001	880000	900000	tig00000001	1060000	1080000	1.42797
tig00000001	880000	900000	tig00000287	60000	80000	0.763595
tig00000001	880000	900000	tig00000318	380000	400000	1.055852
tig00000001	880000	900000	tig00000650	160000	180000	1.098318
tig00000001	880000	900000	tig00001116	420000	440000	1.046959
tig00000001	900000	920000	tig00000001	900000	920000	58.38707
tig00000001	900000	920000	tig00000001	920000	940000	9.308743
tig00000001	900000	920000	tig00000001	940000	960000	3.759664
tig00000001	900000	920000	tig00000001	960000	980000	3.731361
tig00000001	900000	920000	tig00000001	1080000	1100000	1.87428
tig00000001	900000	920000	tig00000001	8720000	8740000	1.614494
tig00000001	900000	920000	tig00001162	1000000	1020000	2.248197
tig00000001	920000	940000	tig00000001	920000	940000	52.768273
tig00000001	920000	940000	tig00000001	940000	960000	3.196849
tig00000001	920000	940000	tig00000001	1000000	1020000	1.444692
tig00000001	920000	940000	tig00000001	1080000	1100000	1.593703
tig00000001	920000	940000	tig00000001	1380000	1400000	2.337828
tig00000001	920000	940000	tig00000001	8840000	8860000	0.312808
tig00000001	940000	960000	tig00000001	940000	960000	65.849168
tig00000001	940000	960000	tig00000001	980000	1000000	3.807086
tig00000001	940000	960000	tig00000001	1000000	1020000	0.875235
tig00000001	940000	960000	tig00000641	1180000	1200000	2.616971
tig00000001	960000	980000	tig00000001	960000	980000	76.307618
tig00000001	960000	980000	tig00000001	1160000	1180000	3.331196
tig00000001	980000	1000000	tig00000001	980000	1000000	52.385626
tig00000001	980000	1000000	tig00000001	1000000	1020000	1.720466
tig00000001	980000	1000000	tig00000001	1020000	1040000	6.768011
tig00000001	980000	1000000	tig00000001	1040000	1060000	1.169574
tig00000001	980000	1000000	tig00000001	1060000	1080000	4.135439
tig00000001	980000	1000000	tig00000001	8820000	8840000	0.644108
tig00000001	980000	1000000	tig00001116	220000	240000	4.330169
tig00000001	1000000	1020000	tig00000001	1000000	1020000	58.340471
tig00000001	1000000	1020000	tig00000001	1020000	1040000	13.225494
tig00000001	1000000	1020000	tig00000001	1040000	1060000	0.268881
tig00000001	1000000	1020000	tig00000001	1060000	1080000	0.950722
tig00000001	1000000	1020000	tig00000001	1080000	1100000	0.436325
tig00000001	1000000	1020000	tig00000001	1160000	1180000	0.758412
tig00000001	1000000	1020000	tig00000001	1460000	1480000	0.510975
tig00000001	1000000	1020000	tig00000001	2000000	2020000	0.472478
tig00000001	1000000	1020000	tig00000001	6860000	6880000	0.335528
tig00000001	1000000	1020000	tig00000001	9200000	9220000	0.01053
tig00000001	1000000	1020000	tig00000046	1220000	1240000	0.803295
tig00000001	1000000	1020000	tig00000077	1280000	1300000	0.573428
tig00000001	1000000	1020000	tig00000287	200000	220000	1.450183
tig00000001	1000000	1020000	tig00000699	2800000	2820000	0.141386
tig00000001	1000000	1020000	tig00001116	260000	280000	0.403265
tig00000001	1020000	1040000	tig00000001	1020000	1040000	55.087182
tig00000001	1020000	1040000	tig00000001	1040000	1060000	2.115459
tig00000001	1020000	1040000	tig00000001	1100000	1120000	3.481029
tig00000001	1040000	1060000	tig00000001	1040000	1060000	68.727251
tig00000001	1040000	1060000	tig00000001	1060000	1080000	0.646302
tig00000001	1040000	1060000	tig00000001	6620000	6640000	0.005924
tig00000001	1040000	1060000	tig00000004	820000	840000	0.513037
tig00000001	1040000	1060000	tig00000046	1300000	1320000	1.09639
tig00000001	1040000	1060000	tig00000059	120000	140000	0.345691
tig00000001	1040000	1060000	tig00000098	820000	840000	0.422951
tig00000001	1040000	1060000	tig00000286	3640000	3660000	0.346061
tig00000001	1040000	1060000	tig00000286	4060000	4080000	1.874297
tig00000001	1040000	1060000	tig00000287	1840000	1860000	0.25995
tig00000001	1040000	1060000	tig00000606	920000	940000	0.334099
tig00000001	1040000	1060000	tig00000641	1200000	1220000	1.85643
tig00000001	1040000	1060000	tig00000699	2400000	2420000	0.223924
tig00000001	1060000	1080000	tig00000001	1060000	1080000	49.132368
tig00000001	1060000	1080000	tig00000001	1080000	1100000	9.439048
tig00000001	1060000	1080000	tig00000001	1100000	1120000	4.254007
tig00000001	1060000	1080000	tig00000001	1120000	1140000	3.730326
tig00000001	1060000	1080000	tig00000001	1160000	1180000	1.822975
tig00000001	1060000	1080000	tig00000001	1980000	2000000	1.616881
tig00000001	1060000	1080000	tig00000001	2040000	2060000	2.333688
tig00000001	1060000	1080000	tig00000001	7620000	7640000	1.98852
tig00000001	1060000	1080000	tig00000699	2660000	2680000	0.313046
tig00000001	1060000	1080000	tig00001162	660000	680000	1.190902
tig00000001	1060000	1080000	tig00001411	20000	40000	0.069145
tig00000001	1080000	1100000	tig00000001	1080000	1100000	68.348731
tig00000001	1080000	1100000	tig00000001	1120000	1140000	0.855999
tig00000001	1080000	1100000	tig00000699	2160000	2180000	0.444849
tig00000001	1100000	1120000	tig00000001	1100000	1120000	71.270469
tig00000001	1100000	1120000	tig00000001	1120000	1140000	3.472048
tig00000001	1120000	1140000	tig00000001	1120000	1140000	43.385962
tig00000001	1120000	1140000	tig00000001	1140000	1160000	1.033485
tig00000001	1120000	1140000	tig00000001	1160000	1180000	1.487882
tig00000001	1120000	1140000	tig00000001	1280000	1300000	1.397261
tig00000001	1120000	1140000	tig00000001	1340000	1360000	1.423568
tig00000001	1120000	1140000	tig00000001	8820000	8840000	0.290505
tig00000001	1120000	1140000	tig00000059	760000	780000	1.573008
tig00000001	1120000	1140000	tig00000127	440000	460000	22.050353
tig00000001	1120000	1140000	tig00000699	2660000	2680000	0.255503
tig00000001	1140000	1160000	tig00000001	1140000	1160000	77.178502
tig00000001	1140000	1160000	tig00000001	1160000	1180000	2.020217
tig00000001	1140000	1160000	tig00000001	1240000	1260000	2.649084
tig00000001	1140000	1160000	tig00000001	8800000	8820000	0.719848
tig00000001	1160000	1180000	tig00000001	1160000	1180000	61.077563
tig00000001	1160000	1180000	tig00000001	1780000	1800000	2.602871
tig00000001	1160000	1180000	tig00000001	5600000	5620000	1.533138
tig00000001	1160000	1180000	tig00000001	8380000	8400000	0.980143
tig00000001	1160000	1180000	tig00000001	9200000	9220000	0.02019
tig00000001	1160000	1180000	tig00000606	380000	400000	1.579125
tig00000001	1160000	1180000	tig00000641	720000	740000	0.782436
tig00000001	1160000	1180000	tig00000699	2160000	2180000	0.773229
tig00000001	1160000	1180000	tig00000699	4400000	4420000	4.036378
tig00000001	1160000	1180000	tig00001162	300000	320000	0.75987
tig00000001	1180000	1200000	tig00000001	1180000	1200000	69.164654
tig00000001	1180000	1200000	tig00000287	1840000	1860000	2.064361
tig00000001	1200000	1220000	tig00000001	1200000	1220000	65.945974
tig00000001	1200000	1220000	tig00000001	1240000	1260000	12.84127
tig00000001	1200000	1220000	tig00000001	1260000	1280000	3.960654
tig00000001	1200000	1220000	tig00000602	180000	200000	1.744415
tig00000001	1220000	1240000	tig00000001	1220000	1240000	69.169146
tig00000001	1220000	1240000	tig00000046	1020000	1040000	1.727135
tig00000001	1240000	1260000	tig00000001	1240000	1260000	50.010096
tig00000001	1240000	1260000	tig00000001	1260000	1280000	3.084939
tig00000001	1240000	1260000	tig00000001	1280000	1300000	3.581536
tig00000001	1240000	1260000	tig00000001	1400000	1420000	3.239927
tig00000001	1240000	1260000	tig00000001	1600000	1620000	2.038692
tig00000001	1240000	1260000	tig00000001	8440000	8460000	6.713155
tig00000001	1260000	1280000	tig00000001	1260000	1280000	55.186589
tig00000001	1260000	1280000	tig00000001	1280000	1300000	2.209318
tig00000001	1260000	1280000	tig00000001	1300000	1320000	3.460697
tig00000001	1260000	1280000	tig00000001	1400000	1420000	1.998592
tig00000001	1260000	1280000	tig00000001	1420000	1440000	2.8468
tig00000001	1260000	1280000	tig00000001	1440000	1460000	2.745556
tig00000001	1260000	1280000	tig00000046	1000000	1020000	1.755328
tig00000001	1260000	1280000	tig00000705	100000	120000	6.149794
tig00000001	1260000	1280000	tig00000767	440000	460000	1.658192
tig00000001	1280000	1300000	tig00000001	1280000	1300000	25.649624
tig00000001	1280000	1300000	tig00000001	1300000	1320000	6.026672
tig00000001	1280000	1300000	tig00000001	1320000	1340000	6.967639
tig00000001	1280000	1300000	tig00000001	1340000	1360000	5.226508
tig00000001	1280000	1300000	tig00000001	1420000	1440000	3.305062
tig00000001	1280000	1300000	tig00000001	1520000	1540000	1.829066
tig00000001	1280000	1300000	tig00000287	1880000	1900000	17.505261
tig00000001	1280000	1300000	tig00000699	4180000	4200000	0.042802
tig00000001	1280000	1300000	tig00001162	700000	720000	5.033403
tig00000001	1300000	1320000	tig00000001	1300000	1320000	58.214781
tig00000001	1300000	1320000	tig00000001	1340000	1360000	6.140138
tig00000001	1300000	1320000	tig00000001	1360000	1380000	2.443064
tig00000001	1300000	1320000	tig00000001	1380000	1400000	1.805331
tig00000001	1300000	1320000	tig00000001	1420000	1440000	2.58854
tig00000001	1300000	1320000	tig00000001	1680000	1700000	1.042923
tig00000001	1300000	1320000	tig00000699	4000000	4020000	0.510267
tig00000001	1300000	1320000	tig00001162	500000	520000	0.423665
tig00000001	1300000	1320000	tig00001162	1000000	1020000	1.476222
tig00000001	1320000	1340000	tig00000001	1320000	1340000	42.586578
tig00000001	1320000	1340000	tig00000001	1340000	1360000	10.648231
tig00000001	1320000	1340000	tig00000001	1360000	1380000	4.236764
tig00000001	1320000	1340000	tig00000001	1380000	1400000	3.130806
tig00000001	1320000	1340000	tig00000001	1480000	1500000	2.470332
tig00000001	1320000	1340000	tig00000001	2080000	2100000	10.053289
tig00000001	1320000	1340000	tig00000286	4120000	4140000	1.527303
tig00000001	1320000	1340000	tig00000286	6300000	6320000	2.450135
tig00000001	1340000	1360000	tig00000001	1340000	1360000	34.611907
tig00000001	1340000	1360000	tig00000001	1360000	1380000	3.178046
tig00000001	1340000	1360000	tig00000001	1380000	1400000	2.348455
tig00000001	1340000	1360000	tig00000001	1400000	1420000	2.364
tig00000001	1340000	1360000	tig00000001	1420000	1440000	3.367288
tig00000001	1340000	1360000	tig00000001	1460000	1480000	1.874852
tig00000001	1340000	1360000	tig00000046	920000	940000	9.686877
tig00000001	1340000	1360000	tig00000046	1160000	1180000	2.55445
tig00000001	1340000	1360000	tig00000699	1940000	1960000	0.530839
tig00000001	1360000	1380000	tig00000001	1360000	1380000	49.315298
